pdb_file	smiles	diffdock_confidence	smina_scored_affinity	smina_minimized_affinity	sdf_file
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-2.12	15.88102	-7.93345	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank38_confidence-2.12.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.15	20.88949	-5.50964	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank7_confidence-1.15.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.51	7.01331	-7.4918	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank20_confidence-1.51.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.0	4.25426	-5.89469	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank5_confidence-1.00.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.43	-0.1104	-5.50955	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank16_confidence-1.43.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.17	0.30915	-7.46474	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank10_confidence-1.17.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.66	5.40021	-5.4462	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank26_confidence-1.66.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-0.75	-4.71169	-7.23936	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank1_confidence-0.75.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.88	12.54611	-5.53005	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank34_confidence-1.88.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.82	14.90136	-5.3427	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank32_confidence-1.82.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.38	21.91295	-5.29721	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank13_confidence-1.38.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.33	-1.29468	-6.41291	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank12_confidence-1.33.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.59	26.75845	5.62266	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank24_confidence-1.59.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.16	23.03189	-5.19958	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank9_confidence-1.16.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-1.54	23.00533	-6.15919	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank23_confidence-1.54.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1	-0.95	9.83853	-6.55943	./index142_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCC[C@H](C)CCC(=O)N[C@@H](C)C(=O)N1/rank4_confidence-0.95.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.24	-3.13997	-7.93863	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank13_confidence-1.24.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.93	11.67655	-8.91347	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank37_confidence-1.93.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-0.94	-1.09795	-7.36471	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank1_confidence-0.94.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.0	5.80213	-8.41601	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank3_confidence-1.00.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.5	14.78392	-8.32677	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank25_confidence-1.50.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.47	0.90832	-8.14027	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank22_confidence-1.47.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.4	4.92339	-9.24462	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank19_confidence-1.40.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.26	9.2521	-6.83997	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank14_confidence-1.26.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-3.32	21.85334	-7.98389	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank40_confidence-3.32.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.89	2.73623	-7.28834	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank34_confidence-1.89.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-0.96	-1.1647	-7.56877	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank2_confidence-0.96.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.63	13.77608	-6.82012	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank29_confidence-1.63.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.05	0.94052	-7.51297	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank4_confidence-1.05.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.9	20.01462	-8.04102	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank35_confidence-1.90.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.35	5.08651	-8.54552	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank18_confidence-1.35.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.92	2.10384	-7.84994	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank36_confidence-1.92.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.14	3.69676	-7.51747	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank6_confidence-1.14.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.16	-2.90606	-8.06077	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank8_confidence-1.16.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.75	32.71933	-5.39973	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank32_confidence-1.75.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-2.38	50.45332	-4.7657	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank39_confidence-2.38.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.56	7.89121	-7.92887	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank27_confidence-1.56.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.49	32.75888	-8.38408	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank24_confidence-1.49.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.14	7.5713	0.37204	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank7_confidence-1.14.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.59	-0.61581	-7.77478	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank28_confidence-1.59.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.65	3.15947	-6.30358	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank30_confidence-1.65.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.28	1.01326	-7.83343	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank15_confidence-1.28.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.22	-1.63981	-8.54444	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank11_confidence-1.22.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-2.11	21.03164	6.14417	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank38_confidence-2.11.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.29	18.52395	-8.54558	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank16_confidence-1.29.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.67	5.75875	-8.39856	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank31_confidence-1.67.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.42	3.77374	-7.93759	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank21_confidence-1.42.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.22	-1.56421	-6.96718	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank10_confidence-1.22.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.17	2.06221	-7.72894	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank9_confidence-1.17.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.23	-3.49257	-7.39188	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank12_confidence-1.23.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.81	3.67025	-8.10259	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank33_confidence-1.81.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.52	-3.08984	-7.85007	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank26_confidence-1.52.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.4	5.0707	-6.28035	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank20_confidence-1.40.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.49	0.19483	-7.18933	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank23_confidence-1.49.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.31	5.10677	-7.49788	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank17_confidence-1.31.sdf
6ej2.pdb	CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4	-1.11	-0.77583	-9.06684	./index115_-tmp-pdb-6ej2.pdb____CC(C)(NC[C@@H](O)[C@@H]2Cc3cccc(CCCCNc1cncc(c1)C(=O)N2)c3)c4cccc(Br)c4/rank5_confidence-1.11.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-1.67	9.16037	-6.62431	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank10_confidence-1.67.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-2.91	27.98129	-7.449	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank28_confidence-2.91.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-2.62	9.95132	-2.41749	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank24_confidence-2.62.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-4.13	91.84844	-2.4325	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank38_confidence-4.13.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-3.43	34.6868	-1.97056	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank33_confidence-3.43.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-1.25	-0.66865	-6.43002	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank3_confidence-1.25.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-2.31	11.16466	-4.83787	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank18_confidence-2.31.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-1.9	13.66502	-6.01873	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank12_confidence-1.90.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-1.42	8.89176	-6.89709	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank6_confidence-1.42.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-4.22	98.31656	10.66859	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank39_confidence-4.22.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-3.73	37.54402	-3.9902	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank35_confidence-3.73.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C	-3.51	78.17807	-3.2083	./index7_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOCCCCN2)[C@H](O)CNCc3cc(ccc3)C(C)C/rank34_confidence-3.51.sdf
